id	id_student	id_edu_subject	chemestry	score	result
874	16	6	1	76	Зачтено
875	16	175	1	61	Зачтено
876	16	23	1	61	Зачтено
877	16	171	1	61	Удовлетворительно
878	16	172	1	61	Удовлетворительно
879	16	17	1	83	Зачтено
880	16	77	1	61	Удовлетворительно
881	16	1	2	80	Хорошо
882	16	11	2	64	Зачтено
883	16	12	2	61	Удовлетворительно
884	16	168	2	78	Хорошо
885	16	169	2	61	Удовлетворительно
886	16	173	2	61	Зачтено
887	16	6	2	85	Зачтено
888	16	174	2	91	Зачтено
889	16	172	2	61	Удовлетворительно
890	16	16	2	100	Отлично
891	16	125	2	65	Удовлетворительно
892	16	28	3	64	Удовлетворительно
893	16	176	3	29	Не атеестован
894	16	178	3	61	Удовлетворительно
895	16	179	3	12	Не атеестован
896	16	180	3	81	Зачтено
897	16	6	3	70	Зачтено
898	16	7	3	65	Зачтено
899	16	26	3	76	Зачтено
900	16	182	3	76	Хорошо
901	16	176	4	12	Не атеестован
902	16	180	4	12	Не атеестован
903	16	14	4	20	Не атеестован
904	16	6	4	0	Не атеестован
905	16	185	4	20	Не атеестован
906	16	181	4	21	Не атеестован
907	16	338	4	30	Не атеестован
908	16	26	4	24	Не атеестован
909	16	166	4	18	Не атеестован
910	17	3	1	79	Зачтено
911	17	168	1	91	Отлично
912	17	169	1	91	Отлично
913	17	170	1	91	Зачтено
914	17	6	1	73	Зачтено
915	17	23	1	95	Зачтено
916	17	171	1	91	Отлично
917	17	172	1	100	Отлично
918	17	77	1	95	Отлично
919	17	1	2	91	Отлично
920	17	11	2	80	Зачтено
921	17	12	2	76	Зачтено
922	17	168	2	91	Отлично
923	17	173	2	91	Отлично
924	17	6	2	75	Зачтено
925	17	174	2	95	Отлично
926	17	175	2	91	Зачтено
927	17	172	2	96	Отлично
928	17	16	2	91	Отлично
929	17	125	2	91	Отлично
930	17	176	3	98	Отлично
931	17	177	3	75	Зачтено
932	17	178	3	92	Отлично
933	17	179	3	80	Хорошо
934	17	180	3	88	Зачтено
935	17	6	3	70	Зачтено
936	17	181	3	94	Отлично
937	17	26	3	61	Зачтено
938	17	182	3	95	Отлично
939	17	28	4	76	Хорошо
940	17	176	4	80	Хорошо
941	17	180	4	92	Отлично
942	17	183	4	91	Зачтено
943	17	184	4	83	Зачтено
944	17	6	4	77	Зачтено
945	17	185	4	91	Зачтено
946	17	7	4	85	Зачтено
947	17	26	4	77	Хорошо
948	17	166	4	95	Отлично
949	17	16	4	85	Хорошо
950	17	17	4	83	Зачтено
951	17	186	4	95	Зачтено
952	17	187	5	90	Зачтено
953	17	188	5	91	Отлично
954	17	189	5	91	Отлично
955	17	190	5	76	Хорошо
956	17	191	5	78	Хорошо
957	17	6	5	95	Зачтено
958	17	192	5	76	Хорошо
959	17	193	5	91	Отлично
960	17	194	5	85	Зачтено
961	17	187	6	24	Не атеестован
962	17	188	6	35	Не атеестован
963	17	14	6	31	Не атеестован
964	17	195	6	24	Не атеестован
965	17	196	6	32	Не атеестован
966	17	197	6	29	Не атеестован
967	17	6	6	0	Не атеестован
968	17	192	6	12	Не атеестован
969	17	198	6	38	Не атеестован
970	18	3	1	70	Зачтено
971	18	168	1	61	Удовлетворительно
972	18	169	1	61	Удовлетворительно
973	18	170	1	88	Зачтено
974	18	6	1	98	Зачтено
975	18	23	1	84	Зачтено
976	18	171	1	71	Удовлетворительно
977	18	172	1	62	Удовлетворительно
978	18	77	1	70	Удовлетворительно
979	18	1	2	87	Хорошо
980	18	11	2	61	Зачтено
981	18	12	2	77	Зачтено
982	18	168	2	61	Удовлетворительно
983	18	173	2	76	Хорошо
984	18	6	2	93	Зачтено
985	18	174	2	91	Отлично
986	18	175	2	61	Зачтено
987	18	172	2	81	Хорошо
988	18	16	2	91	Отлично
989	18	125	2	96	Отлично
990	18	176	3	61	Удовлетворительно
991	18	177	3	85	Зачтено
992	18	178	3	76	Хорошо
993	18	179	3	76	Хорошо
994	18	180	3	61	Зачтено
995	18	6	3	80	Зачтено
996	18	181	3	92	Отлично
997	18	26	3	67	Зачтено
998	18	182	3	61	Удовлетворительно
999	18	28	4	72	Хорошо
1000	18	176	4	62	Удовлетворительно
1001	18	180	4	63	Удовлетворительно
1002	18	183	4	61	Зачтено
1003	18	184	4	61	Зачтено
1004	18	6	4	80	Зачтено
1005	18	185	4	76	Зачтено
1006	18	7	4	84	Зачтено
1007	18	26	4	76	Хорошо
1008	18	166	4	73	Удовлетворительно
1009	18	16	4	86	Хорошо
1010	18	17	4	77	Зачтено
1011	18	186	4	61	Зачтено
1012	18	187	5	25	Не атеестован
1013	18	188	5	62	Удовлетворительно
1014	18	189	5	45	Не атеестован
1015	18	190	5	61	Удовлетворительно
1016	18	191	5	63	Удовлетворительно
1017	18	6	5	84	Зачтено
1018	18	192	5	10	Не атеестован
1019	18	193	5	76	Хорошо
1020	18	194	5	0	Не атеестован
1021	18	187	6	0	Не атеестован
1022	18	188	6	35	Не атеестован
1023	18	14	6	18	Не атеестован
1024	18	195	6	21	Не атеестован
1025	18	196	6	17	Не атеестован
1026	18	197	6	32	Не атеестован
1027	18	6	6	15	Не атеестован
1028	18	192	6	12	Не атеестован
1029	18	198	6	31	Не атеестован
1030	19	3	1	63	Зачтено
1031	19	168	1	76	Хорошо
1032	19	169	1	61	Удовлетворительно
1033	19	170	1	87	Зачтено
1034	19	6	1	61	Зачтено
1035	19	23	1	77	Зачтено
1036	19	171	1	85	Хорошо
1037	19	172	1	66	Удовлетворительно
1038	19	77	1	84	Хорошо
1039	19	1	2	94	Отлично
1040	19	11	2	61	Зачтено
1041	19	12	2	63	Зачтено
1042	19	168	2	78	Хорошо
1043	19	173	2	61	Удовлетворительно
1044	19	6	2	61	Зачтено
1045	19	174	2	76	Хорошо
1046	19	175	2	61	Зачтено
1047	19	172	2	61	Удовлетворительно
1048	19	16	2	91	Отлично
1049	19	125	2	62	Удовлетворительно
1050	19	176	3	84	Хорошо
1051	19	177	3	78	Зачтено
1052	19	178	3	61	Удовлетворительно
1053	19	179	3	76	Хорошо
1054	19	180	3	65	Зачтено
1055	19	6	3	61	Зачтено
1056	19	181	3	80	Хорошо
1057	19	26	3	67	Зачтено
1058	19	182	3	77	Хорошо
1059	19	28	4	63	Удовлетворительно
1060	19	176	4	70	Удовлетворительно
1061	19	180	4	76	Хорошо
1062	19	183	4	61	Зачтено
1063	19	184	4	67	Зачтено
1064	19	6	4	96	Зачтено
1065	19	185	4	76	Зачтено
1066	19	7	4	100	Зачтено
1067	19	26	4	62	Удовлетворительно
1068	19	166	4	61	Удовлетворительно
1069	19	16	4	86	Хорошо
1070	19	17	4	80	Зачтено
1071	19	186	4	76	Зачтено
1072	19	187	5	61	Зачтено
1073	19	188	5	65	Удовлетворительно
1074	19	189	5	61	Удовлетворительно
1075	19	190	5	17	Не атеестован
1076	19	191	5	61	Удовлетворительно
1077	19	6	5	80	Зачтено
1078	19	192	5	76	Хорошо
1079	19	193	5	76	Хорошо
1080	19	194	5	76	Зачтено
1081	19	187	6	12	Не атеестован
1082	19	188	6	35	Не атеестован
1083	19	14	6	10	Не атеестован
1084	19	195	6	15	Не атеестован
1085	19	196	6	25	Не атеестован
1086	19	197	6	7	Не атеестован
1087	19	6	6	0	Не атеестован
1088	19	192	6	12	Не атеестован
1089	19	198	6	25	Не атеестован
1090	20	1	1	82	Хорошо
1091	20	2	1	77	Хорошо
1092	20	3	1	76	Зачтено
1093	20	4	1	76	Хорошо
1094	20	5	1	61	Зачтено
1095	20	6	1	96	Зачтено
1096	20	7	1	100	Зачтено
1097	20	8	1	77	Хорошо
1098	20	10	2	80	Зачтено
1099	20	149	2	87	Хорошо
1100	20	11	2	71	Зачтено
1101	20	12	2	77	Хорошо
1102	20	150	2	66	Удовлетворительно
1103	20	14	2	89	Зачтено
1104	20	151	2	76	Хорошо
1105	20	6	2	76	Зачтено
1106	20	16	2	100	Отлично
1107	20	17	2	73	Зачтено
1108	20	18	2	80	Хорошо
1109	20	19	2	77	Хорошо
1110	20	20	3	61	Зачтено
1111	20	21	3	67	Удовлетворительно
1112	20	152	3	81	Хорошо
1113	20	6	3	76	Зачтено
1114	20	24	3	65	Удовлетворительно
1115	20	25	3	65	Удовлетворительно
1116	20	26	3	88	Хорошо
1117	20	153	3	76	Хорошо
1118	20	28	4	80	Зачтено
1119	20	29	4	92	Отлично
1120	20	154	4	76	Зачтено
1121	20	30	4	91	Зачтено
1122	20	155	4	68	Удовлетворительно
1123	20	32	4	79	Зачтено
1124	20	34	4	65	Удовлетворительно
1125	20	6	4	100	Зачтено
1126	20	156	4	91	Отлично
1127	20	23	4	91	Зачтено
1128	20	157	4	77	Зачтено
1129	20	16	4	91	Отлично
1130	20	77	4	76	Хорошо
1131	20	39	5	76	Хорошо
1132	20	40	5	69	Зачтено
1133	20	158	5	64	Удовлетворительно
1134	20	159	5	80	Зачтено
1135	20	160	5	78	Хорошо
1136	20	6	5	76	Зачтено
1137	20	44	5	93	Зачтено
1138	20	161	5	72	Зачтено
1139	20	45	5	61	Удовлетворительно
1140	20	162	6	28	Не атеестован
1141	20	163	6	33	Не атеестован
1142	20	31	6	33	Не атеестован
1143	20	164	6	25	Не атеестован
1144	20	6	6	30	Не атеестован
1145	20	165	6	40	Не атеестован
1146	20	166	6	12	Не атеестован
1147	20	167	6	40	Не атеестован
1148	21	1	1	97	Отлично
1149	21	3	1	81	Зачтено
1150	21	4	1	91	Отлично
1151	21	339	1	97	Зачтено
1152	21	340	1	94	Отлично
1153	21	341	1	90	Зачтено
1154	21	5	1	100	Зачтено
1155	21	6	1	61	Зачтено
1156	21	23	1	94	Зачтено
1157	21	342	2	98	Отлично
1158	21	343	2	93	Отлично
1159	21	11	2	79	Зачтено
1160	21	12	2	91	Отлично
1161	21	344	2	62	Зачтено
1162	21	14	2	72	Зачтено
1163	21	345	2	91	Отлично
1164	21	340	2	91	Отлично
1165	21	346	2	98	Зачтено
1166	21	347	2	70	Зачтено
1167	21	6	2	61	Зачтено
1168	21	16	2	100	Отлично
1169	21	17	2	87	Зачтено
1170	21	77	2	95	Отлично
1171	21	21	3	10	Не атеестован
1172	21	348	3	20	Не атеестован
1173	21	170	3	61	Зачтено
1174	21	340	3	76	Хорошо
1175	21	6	3	40	Не атеестован
1176	21	305	3	36	Не атеестован
1177	21	349	3	75	Зачтено
1178	21	350	3	35	Не атеестован
1179	21	351	4	5	Не атеестован
1180	21	348	4	0	Не атеестован
1181	21	352	4	0	Не атеестован
1182	21	340	4	1	Не атеестован
1183	21	353	4	0	Не атеестован
1184	21	6	4	0	Не атеестован
1185	21	349	4	1	Не атеестован
1186	21	354	4	0	Не атеестован
1187	21	355	4	0	Не атеестован
1188	22	3	1	91	Зачтено
1189	22	12	1	76	Хорошо
1190	22	4	1	99	Отлично
1191	22	268	1	91	Отлично
1192	22	298	1	95	Отлично
1193	22	356	1	92	Отлично
1194	22	6	1	98	Зачтено
1195	22	23	1	91	Зачтено
1196	22	11	2	95	Зачтено
1197	22	14	2	80	Зачтено
1198	22	298	2	92	Отлично
1199	22	357	2	95	Зачтено
1200	22	5	2	100	Зачтено
1201	22	6	2	96	Зачтено
1202	22	300	2	95	Отлично
1203	22	7	2	96	Зачтено
1204	22	44	2	100	Отлично
1205	22	16	2	100	Отлично
1206	22	17	2	87	Зачтено
1207	22	77	2	96	Отлично
1208	22	125	2	92	Отлично
1209	22	21	3	93	Отлично
1210	22	92	3	95	Отлично
1211	22	302	3	91	Зачтено
1212	22	303	3	91	Зачтено
1213	22	304	3	100	Зачтено
1214	22	6	3	96	Зачтено
1215	22	305	3	91	Зачтено
1216	22	306	3	91	Отлично
1217	22	307	3	98	Отлично
1218	22	308	4	91	Отлично
1219	22	309	4	100	Отлично
1220	22	311	4	95	Отлично
1221	22	358	4	91	Отлично
1222	22	312	4	100	Зачтено
1223	22	6	4	100	Зачтено
1224	22	122	4	100	Отлично
1225	22	313	4	98	Зачтено
1226	22	314	4	97	Отлично
1227	22	315	4	97	Зачтено
1228	22	316	4	96	Отлично
1229	22	16	4	100	Отлично
1230	22	1	5	92	Отлично
1231	22	318	5	91	Отлично
1232	22	319	5	91	Зачтено
1233	22	359	5	92	Отлично
1234	22	251	5	91	Зачтено
1235	22	320	5	95	Отлично
1236	22	6	5	100	Зачтено
1237	22	43	5	100	Отлично
1238	22	360	5	95	Отлично
1239	22	361	6	40	Не атеестован
1240	22	323	6	40	Не атеестован
1241	22	324	6	30	Не атеестован
1242	22	362	6	30	Не атеестован
1243	22	327	6	40	Не атеестован
1244	22	6	6	40	Не атеестован
1245	22	328	6	40	Не атеестован
1246	22	329	6	40	Не атеестован
1247	22	363	6	36	Не атеестован
1248	22	317	6	37	Не атеестован
1249	23	3	1	83	Зачтено
1250	23	364	1	98	Отлично
1251	23	365	1	84	Зачтено
1252	23	366	1	100	Отлично
1253	23	367	1	98	Отлично
1254	23	6	1	91	Зачтено
1255	23	368	1	100	Отлично
1256	23	369	1	76	Зачтено
1257	23	11	2	72	Зачтено
1258	23	12	2	95	Отлично
1259	23	364	2	100	Отлично
1260	23	370	2	100	Отлично
1261	23	371	2	100	Отлично
1262	23	372	2	100	Отлично
1263	23	373	2	100	Зачтено
1264	23	374	2	96	Отлично
1265	23	6	2	97	Зачтено
1266	23	16	2	100	Отлично
1267	23	17	2	73	Зачтено
1268	23	369	2	91	Зачтено
1269	23	21	3	86	Хорошо
1270	23	4	3	99	Отлично
1271	23	370	3	100	Отлично
1272	23	365	3	100	Отлично
1273	23	5	3	100	Зачтено
1274	23	6	3	61	Зачтено
1275	23	375	3	94	Зачтено
1276	23	369	3	91	Отлично
1277	23	1	4	91	Отлично
1278	23	376	4	100	Зачтено
1279	23	377	4	100	Зачтено
1280	23	370	4	91	Отлично
1281	23	373	4	100	Отлично
1282	23	378	4	80	Хорошо
1283	23	379	4	90	Хорошо
1284	23	6	4	61	Зачтено
1285	23	380	4	100	Отлично
1286	23	381	4	100	Отлично
1287	23	63	4	100	Отлично
1288	23	365	5	98	Отлично
1289	23	382	5	100	Отлично
1290	23	383	5	100	Зачтено
1291	23	384	5	100	Отлично
1292	23	6	5	91	Зачтено
1293	23	385	5	95	Зачтено
1294	23	125	5	91	Отлично
1295	23	14	6	29	Не атеестован
1296	23	6	6	91	Зачтено
1297	23	386	6	40	Не атеестован
1298	23	387	6	40	Не атеестован
1299	23	7	6	31	Не атеестован
1300	23	388	6	40	Не атеестован
1301	23	77	6	39	Не атеестован
1302	24	1	1	80	Хорошо
1303	24	389	1	96	Отлично
1304	24	267	1	76	Хорошо
1305	24	390	1	94	Отлично
1306	24	391	1	97	Отлично
1307	24	392	1	82	Зачтено
1308	24	3	1	94	Зачтено
1309	24	11	1	96	Зачтено
1310	24	21	1	91	Отлично
1311	24	12	1	92	Отлично
1312	24	268	1	92	Отлично
1313	24	298	1	80	Хорошо
1314	24	393	1	95	Отлично
1315	24	304	1	92	Зачтено
1316	24	394	1	97	Отлично
1317	24	6	1	94	Зачтено
1318	24	122	1	95	Отлично
1319	24	7	1	62	Зачтено
1320	24	395	1	98	Отлично
1321	24	396	1	95	Отлично
1322	24	397	1	91	Отлично
1323	24	63	1	91	Отлично
1324	24	16	1	91	Отлично
1325	24	17	1	61	Зачтено
1326	24	317	1	93	Отлично
1327	24	398	2	30	Не атеестован
1328	24	4	2	22	Не атеестован
1329	24	14	2	13	Не атеестован
1330	24	5	2	30	Не атеестован
1331	24	294	2	28	Не атеестован
1332	24	23	2	30	Не атеестован
1333	24	399	2	7	Не атеестован
1334	24	125	2	11	Не атеестован
1335	25	91	1	62	Удовлетворительно
1336	25	3	1	73	Зачтено
1337	25	92	1	91	Отлично
1338	25	14	1	74	Зачтено
1339	25	93	1	63	Удовлетворительно
1340	25	6	1	96	Зачтено
1341	25	7	1	62	Зачтено
1342	25	23	1	62	Зачтено
1343	25	8	1	77	Хорошо
1344	25	1	2	100	Отлично
1345	25	94	2	63	Удовлетворительно
1346	25	11	2	76	Зачтено
1347	25	12	2	91	Отлично
1348	25	4	2	79	Хорошо
1349	25	95	2	61	Зачтено
1350	25	5	2	100	Зачтено
1351	25	6	2	76	Зачтено
1352	25	96	2	82	Зачтено
1353	25	16	2	100	Отлично
1354	25	17	2	67	Зачтено
1355	25	97	2	100	Зачтено
1356	25	19	2	77	Хорошо
1357	25	98	3	67	Зачтено
1358	25	99	3	76	Зачтено
1359	25	21	3	91	Отлично
1360	25	6	3	96	Зачтено
1361	25	24	3	84	Хорошо
1362	25	68	3	63	Удовлетворительно
1363	25	100	3	83	Хорошо
1364	25	101	3	80	Хорошо
1365	25	102	4	76	Хорошо
1366	25	103	4	77	Хорошо
1367	25	104	4	78	Зачтено
